GEOID,state,chd_prev
36081036600,NY,0.056
36081074900,NY,0.049
36081018600,NY,0.058
36081080302,NY,0.052
36081063700,NY,0.055
36081046900,NY,0.047
36081050400,NY,0.046
36081071900,NY,0.055
36081048200,NY,0.059
36081046000,NY,0.052
36081048400,NY,0.042
36081037900,NY,0.036
36081015801,NY,0.05
36081029400,NY,0.048
36081052200,NY,0.048
36081014400,NY,0.049
36081011400,NY,0.054
36081020800,NY,0.046
36081065000,NY,0.049
36081045500,NY,0.054
36081012800,NY,0.046
36081011500,NY,0.033
36081030903,NY,0.043
36081077906,NY,0.044
36081056000,NY,0.052
36081022001,NY,0.041
36081071100,NY,0.047
36081050700,NY,0.055
36081046700,NY,0.044
36081020400,NY,0.052
36081051700,NY,0.053
36081033401,NY,0.043
36081052500,NY,0.051
36081058700,NY,0.048
36081066100,NY,0.062
36081077907,NY,0.05
36081063800,NY,0.044
36081050600,NY,0.055
36081049301,NY,0.053
36081050201,NY,0.042
36081047300,NY,0.048
36081018800,NY,0.059
36081059100,NY,0.034
36081076901,NY,0.038
36081012200,NY,0.049
36081023800,NY,0.042
36081077908,NY,0.045
36081062200,NY,0.05
36081040500,NY,0.037
36081080301,NY,0.048
36081064500,NY,0.05
36081037100,NY,0.052
36081009800,NY,0.048
36081056400,NY,0.046
36081017800,NY,0.046
36081069701,NY,0.048
36081051200,NY,0.048
36081066701,NY,0.063
36081071306,NY,0.04
36081033900,NY,0.059
36081019600,NY,0.044
36081053000,NY,0.048
36081009500,NY,0.04
36081018200,NY,0.05
36081079000,NY,0.041
36081036300,NY,0.039
36081054800,NY,0.044
36081054900,NY,0.035
36081059200,NY,0.05
36081007700,NY,0.033
36081050800,NY,0.048
36081071702,NY,0.051
36081061200,NY,0.05
36081066000,NY,0.047
36081056600,NY,0.045
36081079200,NY,0.05
36081016400,NY,0.047
36081062900,NY,0.048
36081037500,NY,0.045
36081061301,NY,0.049
36081071701,NY,0.067
36081051300,NY,0.044
36081044302,NY,0.049
36091061701,NY,0.051
36081096400,NY,0.049
36081127700,NY,0.051
36087010804,NY,0.049
36087011504,NY,0.051
36085027702,NY,0.055
36085027900,NY,0.079
36085027704,NY,0.051
36081099801,NY,0.048
36087010200,NY,0.053
36085005000,NY,0.059
36085014607,NY,0.052
36085027301,NY,0.052
36085012805,NY,0.052
36081099100,NY,0.066
36081086900,NY,0.057
36085020700,NY,0.053
36089491500,NY,0.07
36081093800,NY,0.091
36085017011,NY,0.053
36081140300,NY,0.048
36087012000,NY,0.057
36085014604,NY,0.051
36085027706,NY,0.046
36085031902,NY,0.045
36085027705,NY,0.051
36081084000,NY,0.052
36089492600,NY,0.068
36091061301,NY,0.053
36087010502,NY,0.055
36091061903,NY,0.04
36081147100,NY,0.051
36087011000,NY,0.05
36081143500,NY,0.048
36081155102,NY,0.059
36091060101,NY,0.051
36087011401,NY,0.048
36081121500,NY,0.052
36083040300,NY,0.05
36085002900,NY,0.055
36091060602,NY,0.053
36091061302,NY,0.052
36091062503,NY,0.05
36081148300,NY,0.055
36083051600,NY,0.049
36087010801,NY,0.048
36081094201,NY,0.041
36091062405,NY,0.045
36085012200,NY,0.049
36081100801,NY,0.049
36081109900,NY,0.052
36087012502,NY,0.068
36091060300,NY,0.066
36081119100,NY,0.049
36091061100,NY,0.052
36081084500,NY,0.076
36089491800,NY,0.076
36081093402,NY,0.055
36091061303,NY,0.005
36091060901,NY,0.053
36091061500,NY,0.059
36081145101,NY,0.056
36081141700,NY,0.055
36085019700,NY,0.051
36081088901,NY,0.071
36081091601,NY,0.06
36081087100,NY,0.052
36089492300,NY,0.064
36081162100,NY,0.042
36081085500,NY,0.062
36085021300,NY,0.045
36081092500,NY,0.045
36087013401,NY,0.053
36085017008,NY,0.046
36091061600,NY,0.06
36081086100,NY,0.053
36091062501,NY,0.046
36085013301,NY,0.077
36085024401,NY,0.046
36089492700,NY,0.066
36081116300,NY,0.072
36085002001,NY,0.05
36081084601,NY,0.051
36091060400,NY,0.069
36085008100,NY,0.081
36081098700,NY,0.056
36083052201,NY,0.048
36081150701,NY,0.053
36083051901,NY,0.054
36087010601,NY,0.056
36081128300,NY,0.059
36081100802,NY,0.043
36083041200,NY,0.048
36087011403,NY,0.053
36081138501,NY,0.047
36081161700,NY,0.049
36085029103,NY,0.052
36087012102,NY,0.061
36081097204,NY,0.07
36085003600,NY,0.043
36085013201,NY,0.06
36085012804,NY,0.048
36085012500,NY,0.051
36085014606,NY,0.04
36091062505,NY,0.048
36081116700,NY,0.054
36081083800,NY,0.044
36081115700,NY,0.054
36081088400,NY,0.06
36089492500,NY,0.081
36091061200,NY,0.057
36081118500,NY,0.046
36091062406,NY,0.048
36081126500,NY,0.048
36087012501,NY,0.063
36087011901,NY,0.043
36089490100,NY,0.077
36085011201,NY,0.053
36081120300,NY,0.058
36091061702,NY,0.051
36087011404,NY,0.047
36085003900,NY,0.04
36081093900,NY,0.045
36087011800,NY,0.059
36085000600,NY,0.078
36081122701,NY,0.049
36085018100,NY,0.074
36087012700,NY,0.049
36081111300,NY,0.051
36081084602,NY,0.055
36087010101,NY,0.049
36085009601,NY,0.067
36091061800,NY,0.058
36083052301,NY,0.044
36085027302,NY,0.05
36081119500,NY,0.054
36081120500,NY,0.085
36091061901,NY,0.05
36089490400,NY,0.06
36081113900,NY,0.053
36087010803,NY,0.052
36081137700,NY,0.046
36085006700,NY,0.045
36085018902,NY,0.053
36089490200,NY,0.063
36087012401,NY,0.054
36081116100,NY,0.081
36083052503,NY,0.05
36083052502,NY,0.051
36085007000,NY,0.053
36085009602,NY,0.05
36083052101,NY,0.054
36081101700,NY,0.065
36085002002,NY,0.057
36085000700,NY,0.051
36085000800,NY,0.046
36085014608,NY,0.046
36087011506,NY,0.076
36085002100,NY,0.047
36081093401,NY,0.055
36085015602,NY,0.059
36081120100,NY,0.054
36083041300,NY,0.037
36081133300,NY,0.059
36081108500,NY,0.055
36091060601,NY,0.06
36085007400,NY,0.052
36085017010,NY,0.044
36087011501,NY,0.047
36085007500,NY,0.074
36091060701,NY,0.047
36087012101,NY,0.07
36085032300,NY,0.046
36087012600,NY,0.053
36091062506,NY,0.042
36091062602,NY,0.047
36083040500,NY,0.066
36083052103,NY,0.073
36083052102,NY,0.073
36083052304,NY,0.065
36087011902,NY,0.054
36085002700,NY,0.091
36085014700,NY,0.054
36085007700,NY,0.041
36083051702,NY,0.064
36081086500,NY,0.073
36083040200,NY,0.079
36083052601,NY,0.052
36089491200,NY,0.016
36087011405,NY,0.044
36083051500,NY,0.063
36081152902,NY,0.061
36085004000,NY,0.047
36085022300,NY,0.047
36081126700,NY,0.031
36089492100,NY,0.055
36081144100,NY,0.046
36085023100,NY,0.047
36083052602,NY,0.05
36081152901,NY,0.05
36091062404,NY,0.064
36081112900,NY,0.046
36081118700,NY,0.051
36081119900,NY,0.066
36089491000,NY,0.056
36085010500,NY,0.051
36089490800,NY,0.046
36087012105,NY,0.072
36085013400,NY,0.062
36081140901,NY,0.054
36087011301,NY,0.053
36091061000,NY,0.048
36091060200,NY,0.067
36081115900,NY,0.057
36085012100,NY,0.055
36091060501,NY,0.063
36081129102,NY,0.056
36081122300,NY,0.053
36087011700,NY,0.044
36081117500,NY,0.05
36091061404,NY,0.041
36087013002,NY,0.046
36085019800,NY,0.044
36087010802,NY,0.049
36085029102,NY,0.043
36087012202,NY,0.055
36085017007,NY,0.037
36089491300,NY,0.061
36089490900,NY,0.058
36081099200,NY,0.054
36091062200,NY,0.064
36085011402,NY,0.054
36085017012,NY,0.054
36087012103,NY,0.071
36087011101,NY,0.055
36085014605,NY,0.051
36087013003,NY,0.06
36083040600,NY,0.033
36085020100,NY,0.048
36085016901,NY,0.053
36085020804,NY,0.049
36091060800,NY,0.047
36087013001,NY,0.055
36089491400,NY,0.064
36085018702,NY,0.062
36089491600,NY,0.069
36081103201,NY,0.049
36089492800,NY,0.08
36083052303,NY,0.054
36085017009,NY,0.054
36085014100,NY,0.04
36081147900,NY,0.048
36089492900,NY,0.086
36085023900,NY,0.046
36087010503,NY,0.052
36091060102,NY,0.057
36081122702,NY,0.084
36087012203,NY,0.052
36091062403,NY,0.05
36087012106,NY,0.046
36081109300,NY,0.066
36087011505,NY,0.063
36085011202,NY,0.052
36087012204,NY,0.047
36085012806,NY,0.068
36081138502,NY,0.207
36087010602,NY,0.055
36087013300,NY,0.049
36081157102,NY,0.047
36081130100,NY,0.055
36087011602,NY,0.06
36089490700,NY,0.066
36085029104,NY,0.048
36087011302,NY,0.05
36091062700,NY,0.057
36085022800,NY,0.024
36089491700,NY,0.081
36087013100,NY,0.051
36081134700,NY,0.042
36087011102,NY,0.046
36089491900,NY,0.005
36081081800,NY,0.052
36085005900,NY,0.051
36081092800,NY,0.053
36085009700,NY,0.041
36087013200,NY,0.035
36089492000,NY,0.046
36087012300,NY,0.048
36087012402,NY,0.044
36083040800,NY,0.039
36085013302,NY,0.045
36091062300,NY,0.064
36089490300,NY,0.085
36081099802,NY,0.092
36081095400,NY,0.053
36087011200,NY,0.048
36087011601,NY,0.049
36085020801,NY,0.045
36081090700,NY,0.055
36081085900,NY,0.054
36087013402,NY,0.055
36081092200,NY,0.053
36081146300,NY,0.063
36087011603,NY,0.058
36085030301,NY,0.043
36081085300,NY,0.058
36091061401,NY,0.057
36081107201,NY,0.051
36081086300,NY,0.055
36081094500,NY,0.066
36081097203,NY,0.061
36081120700,NY,0.054
36081114100,NY,0.058
36081129103,NY,0.06
36081099701,NY,0.056
36085024402,NY,0.041
36085001700,NY,0.05
36081118900,NY,0.042
36081094202,NY,0.041
36081103900,NY,0.052
36081103300,NY,0.06
36081097202,NY,0.048
36081109700,NY,0.047
36081139900,NY,0.054
36085024700,NY,0.046
36083040100,NY,0.061
36081115500,NY,0.054
36083052603,NY,0.063
36083052403,NY,0.048
36085015100,NY,0.058
36085001800,NY,0.015
36085003300,NY,0.043
36081136700,NY,0.057
36081097300,NY,0.064
36081114700,NY,0.055
36085000300,NY,0.045
36085013204,NY,0.057
36089492400,NY,0.067
36081099703,NY,0.055
36083040900,NY,0.055
36085031901,NY,0.051
36083051902,NY,0.063
36083052204,NY,0.051
36081145900,NY,0.059
36087010701,NY,0.062
36087010901,NY,0.048
36083052203,NY,0.053
36081117100,NY,0.051
36081094203,NY,0.061
36081099705,NY,0.045
36081124700,NY,0.064
36085020803,NY,0.046
36081086400,NY,0.048
36081098100,NY,0.05
36083052404,NY,0.042
36081102900,NY,0.063
36089491100,NY,0.018
36083040700,NY,0.051
36081129104,NY,0.046
36085018701,NY,0.053
36081156700,NY,0.064
36085022600,NY,0.038
36085017600,NY,0.047
36081155101,NY,0.14
36081125700,NY,0.05
36091062507,NY,0.045
36081103202,NY,0.056
36081101001,NY,0.066
36085024800,NY,0.041
36081101002,NY,0.077
36081092900,NY,0.046
36081081400,NY,0.046
36081157101,NY,0.048
36085017005,NY,0.044
36081105900,NY,0.065
36081113300,NY,0.049
36087010702,NY,0.041
36081144700,NY,0.048
36085018901,NY,0.062
36081104700,NY,0.064
36091060502,NY,0.075
36085017300,NY,0.065
36081140902,NY,0.055
36081091900,NY,0.067
36081115100,NY,0.057
36081085700,NY,0.062
36081119300,NY,0.049
36085017700,NY,0.054
36083041000,NY,0.05
36085006400,NY,0.063
36091060503,NY,0.056
36083051701,NY,0.078
36085013203,NY,0.053
36083052004,NY,0.052
36083052501,NY,0.052
36083041400,NY,0.061
36085015601,NY,0.053
36083052002,NY,0.054
36087010703,NY,0.043
36083052003,NY,0.057
36091062000,NY,0.052
36083041100,NY,0.053
36091062508,NY,0.057
36085004700,NY,0.037
36083040400,NY,0.062
36087010102,NY,0.062
36091060702,NY,0.052
36081094700,NY,0.053
36081157902,NY,0.051
36081124100,NY,0.053
36081099704,NY,0.076
36091061403,NY,0.051
36091060902,NY,0.061
36083052402,NY,0.071
36081133900,NY,0.052
36087011502,NY,0.052
36081146700,NY,0.038
36089490500,NY,0.069
36091062509,NY,0.048
36091062100,NY,0.058
36081134100,NY,0.052
36083051800,NY,0.054
36081157901,NY,0.055
36085011401,NY,0.061
36087010902,NY,0.044
36081150702,NY,0.066
36091062800,NY,0.058
36081118100,NY,0.047
36085000900,NY,0.052
36085025100,NY,0.049
36087010501,NY,0.048
36087011303,NY,0.056
36091062601,NY,0.048
36089490600,NY,0.074
36085013800,NY,0.063
36081084900,NY,0.053
36081089200,NY,0.067
36085030302,NY,0.041
36081142900,NY,0.054
36081112300,NY,0.037
36085015603,NY,0.049
36081145102,NY,0.047
36087012800,NY,0.051
36085001100,NY,0.046
36081157903,NY,0.057
36081083700,NY,0.059
36105950900,NY,0.064
36105952000,NY,0.069
36099950800,NY,0.057
36103146003,NY,0.054
36103112001,NY,0.051
36101960500,NY,0.066
36103159512,NY,0.046
36103123002,NY,0.057
36103110803,NY,0.056
36103134704,NY,0.061
36095740700,NY,0.064
36103190707,NY,0.059
36105952300,NY,0.081
36095740800,NY,0.079
36103122406,NY,0.05
36099950100,NY,0.066
36103135401,NY,0.051
36103158403,NY,0.042
36103111002,NY,0.055
36103158804,NY,0.046
36103112104,NY,0.048
36103124401,NY,0.068
36103146106,NY,0.058
36103135004,NY,0.057
36103124300,NY,0.064
36099950200,NY,0.068
36103135103,NY,0.046
36101961200,NY,0.082
36103111505,NY,0.058
36103169704,NY,0.09
36103123801,NY,0.06
36105950600,NY,0.063
36103123402,NY,0.051
36103122801,NY,0.07
36103112204,NY,0.055
36103145702,NY,0.047
36103135005,NY,0.092
36103158009,NY,0.048
36103124101,NY,0.052
36103190401,NY,0.051
36101962800,NY,0.063
36103190502,NY,0.057
36103190708,NY,0.065
36103158511,NY,0.047
36103146500,NY,0.047
36103158604,NY,0.049
36103158308,NY,0.052
36103134906,NY,0.074
36103158711,NY,0.055
36103146703,NY,0.051
36101962500,NY,0.068
36103146201,NY,0.053
36103122706,NY,0.055
36103146605,NY,0.044
36103158408,NY,0.039
36103122502,NY,0.043
36103111504,NY,0.052
36103159000,NY,0.046
36103124500,NY,0.044
36103158710,NY,0.045
36105950800,NY,0.065
36103145704,NY,0.044
36103158006,NY,0.055
36103158609,NY,0.049
36105952200,NY,0.071
36103145804,NY,0.056
36103112103,NY,0.076
36103159602,NY,0.054
36103159404,NY,0.041
36103158110,NY,0.043
36103159407,NY,0.044
36103135208,NY,0.058
36103147902,NY,0.048
36103146205,NY,0.053
36103200902,NY,0.063
36093032200,NY,0.057
36103145902,NY,0.044
36103135002,NY,0.047
36103111503,NY,0.064
36103111804,NY,0.053
36103123500,NY,0.069
36103145602,NY,0.046
36097950100,NY,0.063
36103158306,NY,0.055
36099950900,NY,0.071
36103122902,NY,0.053
36103145805,NY,0.044
36103122802,NY,0.054
36103134904,NY,0.054
36103110101,NY,0.053
36103145803,NY,0.055
36105951200,NY,0.054
36103122901,NY,0.049
36103111402,NY,0.051
36103159103,NY,0.054
36103110902,NY,0.062
36103122403,NY,0.044
36103135301,NY,0.055
36103111900,NY,0.053
36103111701,NY,0.053
36103112214,NY,0.069
36103124001,NY,0.049
36093033101,NY,0.058
36103146105,NY,0.052
36103169800,NY,0.062
36103146604,NY,0.044
36103123201,NY,0.061
36103122404,NY,0.047
36103123302,NY,0.046
36103201003,NY,0.059
36103122300,NY,0.043
36103124102,NY,0.051
36103147401,NY,0.048
36103111001,NY,0.051
36101961500,NY,0.07
36103122603,NY,0.053
36103111602,NY,0.051
36107020300,NY,0.062
36103158315,NY,0.048
36093021400,NY,0.059
36103135304,NY,0.056
36103158402,NY,0.051
36103158116,NY,0.053
36103123701,NY,0.051
36103146611,NY,0.043
36105951500,NY,0.069
36103146204,NY,0.044
36103158510,NY,0.042
36103146615,NY,0.048
36103190504,NY,0.055
36095740200,NY,0.068
36103159203,NY,0.052
36103158509,NY,0.048
36101962300,NY,0.058
36103159505,NY,0.05
36103201100,NY,0.05
36103110402,NY,0.051
36103110502,NY,0.047
36103158410,NY,0.141
36105950100,NY,0.067
36103146102,NY,0.043
36103145701,NY,0.053
36103158707,NY,0.049
36105951700,NY,0.055
36103135402,NY,0.045
36105951300,NY,0.059
36103158318,NY,0.044
36103159105,NY,0.055
36103159509,NY,0.054
36093020500,NY,0.052
36103146800,NY,0.049
36103169901,NY,0.085
36103158002,NY,0.05
36103158321,NY,0.044
36103190603,NY,0.059
36103190604,NY,0.055
36093032602,NY,0.064
36103200901,NY,0.082
36105950300,NY,0.067
36103158205,NY,0.046
36093032404,NY,0.072
36103146704,NY,0.057
36103158607,NY,0.05
36093020600,NY,0.05
36105950500,NY,0.081
36093033102,NY,0.056
36093021600,NY,0.069
36103146612,NY,0.048
36093031900,NY,0.056
36103158712,NY,0.054
36093021500,NY,0.069
36093032502,NY,0.07
36093032700,NY,0.067
36095740500,NY,0.071
36103158605,NY,0.05
36103158709,NY,0.053
36105950400,NY,0.065
36103145703,NY,0.046
36103122501,NY,0.062
36093033200,NY,0.063
36103158112,NY,0.047
36093033002,NY,0.058
36103158007,NY,0.013
36103170002,NY,0.067
36103111601,NY,0.048
36093032901,NY,0.068
36103135209,NY,0.055
36103146403,NY,0.046
36101962700,NY,0.057
36095740100,NY,0.06
36103147901,NY,0.06
36103147804,NY,0.055
36103147501,NY,0.052
36103111300,NY,0.057
36093033400,NY,0.03
36103147402,NY,0.052
36103146705,NY,0.054
36103158108,NY,0.041
36103180300,NY,0.071
36103158115,NY,0.064
36103159107,NY,0.053
36103158802,NY,0.048
36103190706,NY,0.055
36103112002,NY,0.067
36103147300,NY,0.051
36103147502,NY,0.049
36093032000,NY,0.046
36103158001,NY,0.052
36103146002,NY,0.047
36103158407,NY,0.042
36103146402,NY,0.05
36103122704,NY,0.05
36103158114,NY,0.059
36105951900,NY,0.066
36103110801,NY,0.058
36103159204,NY,0.068
36103170202,NY,0.088
36103146404,NY,0.052
36093020102,NY,0.059
36103134907,NY,0.052
36105951800,NY,0.071
36101962600,NY,0.044
36101962100,NY,0.065
36103135201,NY,0.049
36093032503,NY,0.057
36103158111,NY,0.045
36099950500,NY,0.077
36103145807,NY,0.046
36099950400,NY,0.07
36097950200,NY,0.079
36103112102,NY,0.046
36103123001,NY,0.051
36093032101,NY,0.05
36103190402,NY,0.061
36101961100,NY,0.092
36093033300,NY,0.069
36103112212,NY,0.048
36103158102,NY,0.052
36103110901,NY,0.045
36103111202,NY,0.048
36095740400,NY,0.062
36101961300,NY,0.074
36103158405,NY,0.044
36103111100,NY,0.049
36103111201,NY,0.052
36101961600,NY,0.061
36103158323,NY,0.041
36103134902,NY,0.055
36103110102,NY,0.05
36103159300,NY,0.064
36103112211,NY,0.05
36101960800,NY,0.078
36103122705,NY,0.054
36103158508,NY,0.045
36105952100,NY,0.068
36101960300,NY,0.065
36103111802,NY,0.055
36103110200,NY,0.057
36103158319,NY,0.059
36099950300,NY,0.06
36103123702,NY,0.063
36103123202,NY,0.056
36103158317,NY,0.042
36103110501,NY,0.057
36099950700,NY,0.065
36093020700,NY,0.058
36101960700,NY,0.068
36103112213,NY,0.046
36103122405,NY,0.043
36103111801,NY,0.056
36103190800,NY,0.069
36103123301,NY,0.056
36103158207,NY,0.053
36103158309,NY,0.049
36101960600,NY,0.082
36103158104,NY,0.044
36103111506,NY,0.052
36103158310,NY,0.089
36103110300,NY,0.056
36101961000,NY,0.064
36103135205,NY,0.052
36099951000,NY,0.063
36101962400,NY,0.06
36101962900,NY,0.052
36101961400,NY,0.08
36101962000,NY,0.077
36103147702,NY,0.058
36103135102,NY,0.051
36093032504,NY,0.057
36103190403,NY,0.059
36103124002,NY,0.051
36107020100,NY,0.063
36103135403,NY,0.046
36103169703,NY,0.067
36093021700,NY,0.056
36103146607,NY,0.053
36103145808,NY,0.05
36103146206,NY,0.045
36103158409,NY,0.078
36093020800,NY,0.061
36103147003,NY,0.059
36103158900,NY,0.05
36103146203,NY,0.047
36093033500,NY,0.052
36103159410,NY,0.05
36103147004,NY,0.054
36103111803,NY,0.051
36105951000,NY,0.059
36103158506,NY,0.04
36103146608,NY,0.053
36103111401,NY,0.055
36103146613,NY,0.047
36103169701,NY,0.05
36105952400,NY,0.072
36103147001,NY,0.047
36103158103,NY,0.048
36093032601,NY,0.054
36103123802,NY,0.055
36093033004,NY,0.062
36103146202,NY,0.046
36103134702,NY,0.061
36103158708,NY,0.041
36103158505,NY,0.044
36103158203,NY,0.047
36103146902,NY,0.063
36103147803,NY,0.066
36103112210,NY,0.05
36103158320,NY,0.042
36105950700,NY,0.081
36103159106,NY,0.042
36103158401,NY,0.05
36103190503,NY,0.055
36103112206,NY,0.06
36103122602,NY,0.065
36103158704,NY,0.058
36107020200,NY,0.062
36103111704,NY,0.056
36103201001,NY,0.056
36103111703,NY,0.058
36103159411,NY,0.042
36103158606,NY,0.049
36103159408,NY,0.05
36103158107,NY,0.055
36103147602,NY,0.06
36103147802,NY,0.055
36103123101,NY,0.055
36103158803,NY,0.049
36103122601,NY,0.049
36103158608,NY,0.056
36103147701,NY,0.056
36103145604,NY,0.042
36103159412,NY,0.059
36103158011,NY,0.047
36103110600,NY,0.054
36103158304,NY,0.045
36103135003,NY,0.047
36101960400,NY,0.07
36103123102,NY,0.058
36103123600,NY,0.063
36103158322,NY,0.061
36093021800,NY,0.072
36103158512,NY,0.048
36101962200,NY,0.063
36103145605,NY,0.048
36103201004,NY,0.064
36103145903,NY,0.052
36105951100,NY,0.057
36101963000,NY,0.057
36093032402,NY,0.052
36103147100,NY,0.049
36103190601,NY,0.065
36103124402,NY,0.048
36103134903,NY,0.049
36097950300,NY,0.071
36103135204,NY,0.058
36103122707,NY,0.052
36095740600,NY,0.071
36101960900,NY,0.072
36101961700,NY,0.064
36107020401,NY,0.056
36093032403,NY,0.058
36093032102,NY,0.057
36093020900,NY,0.061
36103147503,NY,0.051
36103146706,NY,0.049
36099950600,NY,0.064
36105952500,NY,0.063
36101960100,NY,0.077
36093020101,NY,0.056
36103159102,NY,0.072
36093020300,NY,0.037
36093021002,NY,0.086
36103170001,NY,0.064
36103123900,NY,0.049
36103159506,NY,0.049
36103169902,NY,0.061
36105950200,NY,0.071
36093020200,NY,0.064
36097950400,NY,0.077
36103124601,NY,0.05
36103159601,NY,0.06
36103146614,NY,0.049
36103190705,NY,0.051
36103110401,NY,0.055
36103159508,NY,0.051
36103147601,NY,0.049
36103159510,NY,0.074
36103145901,NY,0.048
36093032902,NY,0.062
36103159108,NY,0.047
36107020402,NY,0.053
36103190704,NY,0.068
36093033003,NY,0.07
36103159406,NY,0.06
36095740300,NY,0.006
36103146606,NY,0.056
36103146001,NY,0.038
36103146300,NY,0.078
36103170101,NY,0.07
36103158010,NY,0.043
36105951600,NY,0.071
36093021001,NY,0.056
36103146103,NY,0.054
36103158206,NY,0.054
36103158502,NY,0.082
36103123401,NY,0.048
36097950500,NY,0.075
36103158507,NY,0.047
36103158202,NY,0.052
36093021200,NY,0.055
36103146901,NY,0.047
36103147200,NY,0.053
36103145603,NY,0.044
36103134703,NY,0.054
36103158705,NY,0.048
36093032300,NY,0.051
36101961800,NY,0.068
36101961900,NY,0.068
36101960200,NY,0.072
36103135104,NY,0.049
36103124602,NY,0.049
36103135303,NY,0.048
36103159201,NY,0.05
36103124200,NY,0.056
36103159511,NY,0.047
36103170201,NY,0.08
36103135101,NY,0.051
36111953300,NY,0.049
36115090000,NY,0.069
36111954800,NY,0.072
36111953400,NY,0.049
36113070900,NY,0.046
36119008000,NY,0.048
36111954200,NY,0.052
36121970600,NY,0.066
36119009800,NY,0.044
36119007600,NY,0.045
36119005400,NY,0.039
36117020102,NY,0.056
36107020703,NY,0.079
36109001600,NY,0.055
36119005500,NY,0.045
36119014809,NY,0.053
36119010702,NY,0.043
36119013201,NY,0.038
36119014300,NY,0.074
36113070400,NY,0.056
36119008800,NY,0.043
36119011102,NY,0.049
36119009900,NY,0.045
36123150500,NY,0.073
36119012304,NY,0.045
36119002600,NY,0.053
36109001900,NY,0.05
36109001200,NY,0.009
36111955000,NY,0.061
36117021100,NY,0.085
36115082001,NY,0.071
36119001800,NY,0.05
36111953900,NY,0.052
36119010300,NY,0.056
36119011500,NY,0.052
36111952500,NY,0.063
36119009000,NY,0.044
36119014500,NY,0.048
36111953500,NY,0.026
36119004200,NY,0.053
36111952200,NY,0.075
36111951100,NY,0.078
36119000103,NY,0.053
36111954700,NY,0.069
36111950200,NY,0.067
36111952400,NY,0.078
36111955300,NY,0.078
36111950600,NY,0.071
36111951200,NY,0.06
36111951700,NY,0.068
36111952900,NY,0.062
36119985000,NY,0.005
36111951800,NY,0.074
36119002800,NY,0.05
36111951900,NY,0.061
36111952100,NY,0.056
36119011101,NY,0.044
36119002300,NY,0.056
36119008100,NY,0.045
36117021000,NY,0.067
36119003900,NY,0.053
36109001300,NY,0.034
36119004400,NY,0.054
36113071000,NY,0.061
36121970300,NY,0.06
36115080300,NY,0.058
36119002107,NY,0.056
36119011902,NY,0.053
36111954500,NY,0.051
36119010901,NY,0.061
36119014704,NY,0.051
36119010000,NY,0.044
36111950300,NY,0.072
36119014901,NY,0.054
36119000803,NY,0.053
36119008901,NY,0.049
36113078000,NY,0.072
36119001403,NY,0.053
36119007800,NY,0.041
36119006400,NY,0.052
36119007401,NY,0.045
36119014606,NY,0.045
36119001503,NY,0.053
36119006600,NY,0.042
36119000203,NY,0.07
36111952700,NY,0.057
36111951400,NY,0.08
36119005100,NY,0.055
36119010902,NY,0.044
36119011300,NY,0.049
36119012700,NY,0.052
36115092000,NY,0.069
36119010801,NY,0.051
36119014903,NY,0.094
36119007500,NY,0.06
36119002203,NY,0.085
36119008902,NY,0.05
36119003100,NY,0.063
36113070702,NY,0.058
36119006900,NY,0.044
36119008602,NY,0.035
36113075000,NY,0.066
36119001101,NY,0.047
36111950400,NY,0.058
36115080200,NY,0.059
36115093000,NY,0.06
36119014908,NY,0.047
36115082002,NY,0.075
36119006500,NY,0.049
36107020702,NY,0.067
36117020800,NY,0.079
36111953700,NY,0.054
36119012503,NY,0.043
36119007900,NY,0.049
36115088000,NY,0.065
36119008500,NY,0.049
36119014607,NY,0.039
36111953600,NY,0.062
36113070601,NY,0.067
36119006700,NY,0.048
36119013301,NY,0.047
36119981000,NY,0.04
36119012400,NY,0.049
36119004500,NY,0.053
36111950500,NY,0.078
36119015000,NY,0.058
36121970400,NY,0.061
36119012600,NY,0.042
36119000201,NY,0.048
36121970500,NY,0.066
36119010701,NY,0.047
36119002204,NY,0.048
36119014808,NY,0.049
36119014605,NY,0.082
36119010804,NY,0.046
36119009701,NY,0.055
36109002000,NY,0.047
36119013400,NY,0.049
36109002300,NY,0.052
36119001401,NY,0.061
36119006100,NY,0.041
36111951500,NY,0.063
36109000600,NY,0.045
36117020700,NY,0.062
36109000700,NY,0.033
36119003700,NY,0.048
36111954400,NY,0.056
36119005701,NY,0.064
36119011800,NY,0.038
36119009702,NY,0.065
36119013102,NY,0.039
36111952000,NY,0.066
36119001700,NY,0.065
36119000701,NY,0.055
36111952800,NY,0.057
36119001102,NY,0.061
36121971100,NY,0.064
36109001500,NY,0.044
36119005702,NY,0.07
36119002900,NY,0.061
36119011400,NY,0.04
36123150400,NY,0.053
36117021400,NY,0.07
36121970200,NY,0.044
36117020500,NY,0.059
36119014810,NY,0.113
36119983000,NY,0.019
36119001900,NY,0.058
36119003000,NY,0.049
36119984000,NY,0.212
36119014804,NY,0.048
36119001502,NY,0.061
36119011600,NY,0.055
36119002103,NY,0.05
36111954900,NY,0.061
36119000801,NY,0.065
36107020701,NY,0.059
36119002105,NY,0.062
36119006801,NY,0.052
36115081000,NY,0.048
36111951600,NY,0.065
36119000900,NY,0.052
36109002200,NY,0.057
36121970800,NY,0.07
36119001301,NY,0.055
36119004100,NY,0.049
36109000900,NY,0.056
36109000200,NY,0.013
36119003200,NY,0.051
